site_id,sequence_start_date,anchor_date,reference_date,target_date
77.558082_13.110327,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.558082_13.168717,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.558082_13.1777,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.562574_12.71956,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.562574_12.827358,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.562574_12.858799,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.562574_12.872273,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.562574_12.876765,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.562574_13.141768,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.562574_13.159734,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.562574_13.173209,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.567065_12.724051,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.567065_12.813883,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.567065_12.849815,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.567065_13.105835,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.567065_13.114818,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.567065_13.182192,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.571557_12.71956,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.571557_12.800408,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.571557_12.813883,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.571557_12.849815,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.571557_13.141768,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.571557_13.146259,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.576048_12.71956,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.576048_12.728543,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.576048_12.742018,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.576048_12.813883,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.576048_12.827358,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.58054_12.800408,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.58054_12.845324,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.58054_13.083377,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.58054_13.087869,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.585031_12.849815,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.585031_13.042953,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.585031_13.137276,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.589523_12.71956,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.589523_12.746509,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.589523_12.854307,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.589523_12.971088,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.589523_13.083377,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.589523_13.150751,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.594015_12.724051,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.594015_12.733034,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.594015_12.755492,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.594015_12.831849,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.594015_12.836341,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.594015_12.840832,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.594015_12.849815,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.594015_12.998037,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.594015_13.087869,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.598506_12.665661,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.598506_12.710577,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.598506_12.822866,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.598506_12.849815,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.598506_13.083377,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.598506_13.128293,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.598506_13.141768,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.598506_13.146259,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.602998_12.710577,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.602998_12.827358,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.602998_12.849815,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.602998_12.858799,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.602998_13.114818,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.602998_13.11931,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.602998_13.128293,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.602998_13.164226,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.607489_12.768967,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.607489_12.773459,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.607489_12.791425,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.607489_12.809391,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.607489_12.818374,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.607489_13.087869,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.611981_12.674644,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.611981_12.768967,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.611981_12.831849,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.611981_12.867782,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.611981_12.953122,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.611981_13.105835,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.611981_13.168717,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.611981_13.182192,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.616473_12.831849,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.616473_12.858799,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.616473_13.114818,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.616473_13.141768,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.616473_13.1777,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.620964_12.674644,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.620964_12.795916,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.620964_12.813883,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.620964_12.845324,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.620964_12.858799,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.620964_13.132785,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.625456_12.782442,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.625456_12.858799,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.625456_13.065411,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.625456_13.128293,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.625456_13.137276,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.625456_13.155243,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.625456_13.182192,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.629947_12.795916,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.629947_12.809391,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.629947_12.836341,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.629947_12.854307,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.629947_12.858799,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.629947_13.06092,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.629947_13.087869,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.629947_13.1777,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.634439_12.679136,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.634439_12.701593,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.634439_12.733034,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.634439_12.746509,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.634439_12.751001,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.634439_12.849815,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.634439_13.047445,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.634439_13.083377,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.634439_13.137276,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.63893_12.688119,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.63893_12.742018,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.63893_12.791425,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.63893_12.800408,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.63893_12.818374,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.63893_12.840832,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.63893_12.872273,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.63893_12.917189,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.63893_12.989054,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.63893_13.056428,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.63893_13.078886,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.63893_13.083377,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.63893_13.1777,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.643422_12.795916,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.643422_12.800408,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.643422_12.809391,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.643422_12.867782,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.643422_13.002529,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.643422_13.038462,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.643422_13.164226,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.647914_12.688119,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.647914_12.733034,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.647914_12.881256,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.647914_12.935155,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.647914_13.141768,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.647914_13.168717,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.652405_12.697102,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.652405_12.773459,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.652405_12.795916,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.652405_12.8049,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.652405_12.858799,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.652405_12.926172,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.652405_13.002529,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.656897_12.742018,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.656897_12.746509,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.656897_12.768967,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.656897_12.791425,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.656897_12.800408,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.656897_12.831849,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.656897_12.849815,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.656897_12.939647,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.656897_13.101344,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.656897_13.164226,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.656897_13.173209,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.661388_12.737526,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.661388_12.759984,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.661388_13.056428,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.661388_13.074394,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.661388_13.087869,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.661388_13.101344,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.661388_13.110327,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.661388_13.11931,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.66588_12.679136,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.66588_12.697102,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.66588_12.715068,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.66588_12.724051,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.66588_12.751001,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.66588_12.755492,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.66588_12.764475,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.66588_12.768967,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.66588_12.791425,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.66588_12.953122,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.66588_13.038462,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.66588_13.051936,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.66588_13.173209,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.670371_12.71956,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.670371_12.86329,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.670371_12.881256,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.670371_12.894731,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.670371_13.069903,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.670371_13.083377,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.670371_13.092361,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.670371_13.128293,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.674863_12.674644,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.674863_12.71956,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.674863_12.755492,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.674863_12.764475,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.674863_12.786933,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.674863_12.836341,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.674863_12.867782,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.674863_13.051936,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.674863_13.069903,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.674863_13.092361,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.674863_13.105835,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.679355_12.697102,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.679355_12.746509,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.679355_12.881256,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.679355_12.89024,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.679355_12.899223,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.679355_13.047445,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.679355_13.056428,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.679355_13.074394,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.679355_13.101344,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.679355_13.141768,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.679355_13.155243,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.679355_13.159734,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.683846_12.728543,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.683846_12.742018,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.683846_12.755492,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.683846_12.795916,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.683846_12.8049,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.683846_12.836341,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.683846_12.840832,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.683846_12.894731,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.683846_12.917189,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.683846_12.939647,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.683846_13.029478,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.683846_13.06092,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.683846_13.074394,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.683846_13.11931,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.683846_13.123802,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.688338_12.656678,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.688338_12.69261,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.688338_12.697102,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.688338_12.710577,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.688338_12.751001,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.688338_12.755492,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.688338_12.876765,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.688338_12.885748,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.688338_12.966596,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.692829_12.746509,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.692829_12.800408,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.692829_12.845324,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.692829_12.885748,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.692829_12.899223,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.692829_13.047445,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.692829_13.06092,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.692829_13.065411,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.692829_13.083377,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.692829_13.096852,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.692829_13.132785,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.692829_13.155243,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.697321_12.697102,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.697321_12.751001,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.697321_12.773459,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.697321_12.791425,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.697321_12.885748,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.697321_12.894731,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.697321_12.930664,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.697321_12.966596,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.697321_13.132785,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.697321_13.150751,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.697321_13.1777,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.701812_12.742018,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.701812_12.77795,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.701812_12.8049,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.701812_12.822866,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.701812_12.872273,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.701812_12.984563,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.701812_13.03397,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.701812_13.114818,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.701812_13.164226,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.706304_12.746509,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.706304_12.751001,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.706304_12.759984,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.706304_12.764475,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.706304_12.86329,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.706304_12.984563,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.706304_13.038462,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.706304_13.042953,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.706304_13.137276,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.710796_12.715068,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.710796_12.894731,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.710796_12.899223,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.710796_12.912697,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.710796_13.03397,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.710796_13.11931,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.710796_13.123802,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.710796_13.132785,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.710796_13.150751,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.710796_13.168717,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.710796_13.173209,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_12.679136,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_12.742018,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_12.773459,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_12.822866,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_12.827358,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_12.845324,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_12.885748,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_12.899223,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_12.939647,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_12.944139,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_12.94863,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_13.016004,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_13.029478,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_13.038462,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_13.051936,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_13.056428,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_13.096852,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_13.114818,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.715287_13.128293,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.719779_12.706085,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.719779_12.746509,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.719779_12.795916,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.719779_12.840832,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.719779_12.903714,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.719779_13.069903,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.719779_13.105835,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.719779_13.123802,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.719779_13.137276,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.719779_13.155243,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.72427_12.674644,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.72427_12.697102,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.72427_12.701593,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.72427_12.724051,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.72427_12.786933,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.72427_12.791425,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.72427_12.840832,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.72427_12.867782,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.72427_12.885748,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.72427_13.024987,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.72427_13.06092,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.72427_13.074394,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.728762_12.706085,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.728762_12.724051,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.728762_12.759984,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.728762_12.782442,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.728762_12.809391,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.728762_12.858799,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.728762_12.876765,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.728762_12.885748,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.728762_13.016004,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.728762_13.047445,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.728762_13.087869,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.728762_13.092361,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.733253_12.755492,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.733253_12.795916,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.733253_12.86329,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.733253_12.872273,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.733253_12.998037,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.733253_13.056428,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.737745_12.764475,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.737745_12.791425,2019-01-01,2019-12-01,2020-01-01,2020-04-01
77.737745_12.809391,2019-01-01,2019-12-01,2020-01-01,2020-04-01
